Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 08/08/2024
TIME       : 19:24:51
FILENAME   : C:\Users\Zoe Sandwith\AppData\Roaming\DiverOffice\GEMS\Sample 20240808\CSV\VEI_X6477_240808192451_X6477.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=24
  Status                  =Started =0
  Serial number           =..00-X6477  324.
  Instrument number       =          UTC+0     
                          =0
  Location                =VEI_X6477
  Sample period           =S05
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =4.0000    m
  Range                   =57.5000   m
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


[Series settings]
  Serial number           =..00-X6477  324.
  Instrument number       =          UTC+0     
  Location                =VEI_X6477
  Sample period           =00 00:00:05 0
  Sample method           =T   
  Start date / time       =00:45:16 08/08/24
  End date / time         =20:23:19 08/08/24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =4.0000    m
  Range                   =57.5000   m
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


Date/time,Pressure[mH2O],Temperature[°C],2:Spec.cond.[ms/cm]
2024/08/08 18:06:35,10.4362,18.773,0.000
2024/08/08 18:06:40,10.4304,18.780,0.000
2024/08/08 18:06:45,10.4400,18.790,0.000
2024/08/08 18:06:50,10.4362,18.773,0.000
2024/08/08 18:06:55,10.4400,18.780,0.000
2024/08/08 18:07:00,10.4304,18.797,0.000
2024/08/08 18:07:05,10.4400,18.797,0.000
2024/08/08 18:07:10,10.4438,18.780,0.000
2024/08/08 18:07:15,10.4400,18.780,0.000
2024/08/08 18:07:20,10.4400,18.797,0.000
2024/08/08 18:07:25,10.4438,18.797,0.000
2024/08/08 18:07:30,10.4438,18.790,0.000
2024/08/08 18:07:35,10.4400,18.797,0.000
2024/08/08 18:07:40,10.4400,18.813,0.000
2024/08/08 18:07:45,10.4362,18.813,0.000
2024/08/08 18:07:50,10.4362,18.813,0.000
2024/08/08 18:07:55,10.4362,18.813,0.000
2024/08/08 18:08:00,10.4400,18.820,0.000
2024/08/08 18:08:05,10.4400,18.837,0.000
2024/08/08 18:08:10,10.4362,18.820,0.000
2024/08/08 18:08:15,10.4438,18.837,0.000
2024/08/08 18:08:20,10.4362,18.843,0.000
2024/08/08 18:08:25,10.4400,18.837,0.000
2024/08/08 18:08:30,10.4362,18.850,0.000
2024/08/08 18:08:35,10.4362,18.843,0.000
2024/08/08 18:08:40,10.4362,18.860,0.000
2024/08/08 18:08:45,10.4362,18.843,0.000
2024/08/08 18:08:50,10.4400,18.860,0.000
2024/08/08 18:08:55,10.4362,18.873,0.000
2024/08/08 18:09:00,10.4362,18.867,0.000
2024/08/08 18:09:05,10.4362,18.883,0.000
2024/08/08 18:09:10,10.4343,18.890,0.000
2024/08/08 18:09:15,10.4343,18.913,0.000
2024/08/08 18:09:20,10.4304,18.913,0.000
2024/08/08 18:09:25,10.4343,18.913,0.000
2024/08/08 18:09:30,10.4343,18.913,0.000
2024/08/08 18:09:35,10.4400,18.930,0.000
2024/08/08 18:09:40,10.4400,18.943,0.000
2024/08/08 18:09:45,10.4343,18.943,0.000
2024/08/08 18:09:50,10.4304,18.953,0.000
2024/08/08 18:09:55,10.4343,18.953,0.000
2024/08/08 18:10:00,10.4343,18.970,0.000
2024/08/08 18:10:05,10.4400,18.977,0.000
2024/08/08 18:10:10,10.4400,18.993,0.000
2024/08/08 18:10:15,10.4400,18.993,0.000
2024/08/08 18:10:20,10.4304,19.000,0.000
2024/08/08 18:10:25,10.4247,19.017,0.000
2024/08/08 18:10:30,10.4343,19.017,0.000
2024/08/08 18:10:35,10.4343,19.030,0.000
2024/08/08 18:10:40,10.4400,19.030,0.000
2024/08/08 18:10:45,10.4304,19.040,0.000
2024/08/08 18:10:50,10.4304,19.047,0.000
2024/08/08 18:10:55,10.4343,19.047,0.000
2024/08/08 18:11:00,10.4362,19.063,0.000
2024/08/08 18:11:05,10.4228,19.063,0.000
2024/08/08 18:11:10,10.4228,19.093,0.000
2024/08/08 18:11:15,10.4170,19.110,0.000
2024/08/08 18:11:20,10.4266,19.123,0.000
2024/08/08 18:11:25,10.4304,19.163,0.000
2024/08/08 18:11:30,10.4343,19.180,0.000
2024/08/08 18:11:35,10.4304,19.193,0.840
2024/08/08 18:11:40,11.3140,19.227,41.440
2024/08/08 18:11:45,11.3083,19.320,41.136
2024/08/08 18:11:50,11.1511,19.367,41.052
2024/08/08 18:11:55,12.3624,19.443,40.512
2024/08/08 18:12:00,14.9538,19.373,40.360
2024/08/08 18:12:05,15.6610,19.123,40.640
2024/08/08 18:12:10,15.7243,18.773,40.608
2024/08/08 18:12:15,15.6783,18.437,41.128
2024/08/08 18:12:20,15.7147,18.133,41.600
2024/08/08 18:12:25,15.7204,17.860,41.612
2024/08/08 18:12:30,15.7013,17.623,42.060
2024/08/08 18:12:35,15.6917,17.443,42.036
2024/08/08 18:12:40,15.6840,17.297,42.060
2024/08/08 18:12:45,15.6706,17.140,42.520
2024/08/08 18:12:50,15.6744,17.007,42.536
2024/08/08 18:12:55,15.6840,16.920,42.548
2024/08/08 18:13:00,15.6917,16.803,42.548
2024/08/08 18:13:05,15.6783,16.743,42.536
2024/08/08 18:13:10,15.6974,16.680,42.544
2024/08/08 18:13:15,15.7013,16.623,42.560
2024/08/08 18:13:20,15.7013,16.563,43.040
2024/08/08 18:13:25,15.7108,16.523,43.056
2024/08/08 18:13:30,15.7070,16.483,43.060
2024/08/08 18:13:35,15.6974,16.453,43.044
2024/08/08 18:13:40,15.6878,16.430,43.040
2024/08/08 18:13:45,15.7108,16.397,43.040
2024/08/08 18:13:50,15.6974,16.383,43.036
2024/08/08 18:13:55,15.7147,16.367,43.028
2024/08/08 18:14:00,15.6917,16.343,43.020
2024/08/08 18:14:05,15.7051,16.343,43.012
2024/08/08 18:14:10,15.7051,16.320,43.004
2024/08/08 18:14:15,15.6706,16.313,43.028
2024/08/08 18:14:20,15.7013,16.303,43.016
2024/08/08 18:14:25,15.7051,16.280,43.016
2024/08/08 18:14:30,15.6878,16.290,42.992
2024/08/08 18:14:35,15.7013,16.267,43.008
2024/08/08 18:14:40,15.7108,16.273,43.016
2024/08/08 18:14:45,15.7051,16.250,43.004
2024/08/08 18:14:50,15.7051,16.257,43.008
2024/08/08 18:14:55,15.6974,16.250,43.000
2024/08/08 18:15:00,15.7185,16.250,43.000
2024/08/08 18:15:05,15.7243,16.257,42.992
2024/08/08 18:15:10,15.7108,16.233,42.956
2024/08/08 18:15:15,15.6917,16.220,42.976
2024/08/08 18:15:20,15.6840,16.227,42.964
2024/08/08 18:15:25,15.6974,16.220,42.968
2024/08/08 18:15:30,15.7013,16.220,42.964
2024/08/08 18:15:35,15.6974,16.227,42.968
2024/08/08 18:15:40,15.6878,16.220,42.952
2024/08/08 18:15:45,15.6974,16.210,42.952
2024/08/08 18:15:50,15.6878,16.220,42.944
2024/08/08 18:15:55,15.6917,16.210,42.932
2024/08/08 18:16:00,15.7013,16.193,42.912
2024/08/08 18:16:05,15.6840,16.193,42.912
2024/08/08 18:16:10,15.7070,16.193,42.916
2024/08/08 18:16:15,15.7013,16.187,42.932
2024/08/08 18:16:20,15.6878,16.203,42.920
2024/08/08 18:16:25,15.7108,16.203,42.928
2024/08/08 18:16:30,15.7204,16.193,42.928
2024/08/08 18:16:35,15.7070,16.203,42.952
2024/08/08 18:16:40,15.7070,16.187,42.916
2024/08/08 18:16:45,15.7070,16.187,42.920
2024/08/08 18:16:50,15.7147,16.193,42.916
2024/08/08 18:16:55,15.6974,16.203,42.908
2024/08/08 18:17:00,15.7070,16.193,42.900
2024/08/08 18:17:05,15.7243,16.203,42.884
2024/08/08 18:17:10,15.7204,16.203,42.884
2024/08/08 18:17:15,15.7013,16.193,42.880
2024/08/08 18:17:20,15.7013,16.193,42.868
2024/08/08 18:17:25,15.7108,16.193,42.864
2024/08/08 18:17:30,15.7204,16.187,42.852
2024/08/08 18:17:35,15.7204,16.187,42.852
2024/08/08 18:17:40,15.7243,16.187,42.856
2024/08/08 18:17:45,15.7204,16.180,42.880
2024/08/08 18:17:50,15.7108,16.187,42.868
2024/08/08 18:17:55,15.6878,16.187,42.864
2024/08/08 18:18:00,15.7204,16.170,42.880
2024/08/08 18:18:05,15.7147,16.170,42.876
2024/08/08 18:18:10,15.7281,16.170,42.904
2024/08/08 18:18:15,15.7549,16.180,42.892
2024/08/08 18:18:20,15.7243,16.170,42.888
2024/08/08 18:18:25,13.4913,16.180,43.220
2024/08/08 18:18:30,11.5114,16.280,43.368
2024/08/08 18:18:35,10.6202,16.540,43.868
2024/08/08 18:18:40,10.4266,16.913,0.000
2024/08/08 18:18:45,10.4304,17.290,0.000
2024/08/08 18:18:50,10.4400,17.570,0.000
2024/08/08 18:18:55,10.4343,17.780,0.000
2024/08/08 18:19:00,10.4304,17.937,0.000
2024/08/08 18:19:05,10.4400,18.077,0.000
2024/08/08 18:19:10,10.4400,18.157,0.000
2024/08/08 18:19:15,10.4400,18.243,0.000
2024/08/08 18:19:20,10.4400,18.313,0.000
2024/08/08 18:19:25,10.4304,18.343,0.000
2024/08/08 18:19:30,10.4400,18.397,0.000
2024/08/08 18:19:35,10.4362,18.453,0.000
2024/08/08 18:19:40,10.4362,18.493,0.000
2024/08/08 18:19:45,10.4304,18.523,0.000
2024/08/08 18:19:50,10.4362,18.570,0.872
2024/08/08 18:19:55,10.9748,18.640,42.060
2024/08/08 18:20:00,12.7841,18.733,41.020
2024/08/08 18:20:05,14.6893,18.727,40.900
2024/08/08 18:20:10,15.6648,18.577,41.100
2024/08/08 18:20:15,15.6917,18.280,41.236
2024/08/08 18:20:20,15.6878,18.017,41.640
2024/08/08 18:20:25,15.6840,17.820,41.640
2024/08/08 18:20:30,15.6476,17.593,42.128
2024/08/08 18:20:35,15.6246,17.413,42.160
2024/08/08 18:20:40,15.6706,17.267,42.184
2024/08/08 18:20:45,15.6476,17.140,42.696
2024/08/08 18:20:50,15.6706,17.030,42.668
2024/08/08 18:20:55,15.6342,16.960,42.680
2024/08/08 18:21:00,15.6246,16.867,42.668
2024/08/08 18:21:05,15.6342,16.780,42.608
2024/08/08 18:21:10,15.6648,16.727,42.624
2024/08/08 18:21:15,15.6610,16.647,42.600
2024/08/08 18:21:20,15.6476,16.587,43.104
2024/08/08 18:21:25,15.6610,16.530,43.108
2024/08/08 18:21:30,15.6438,16.477,43.100
2024/08/08 18:21:35,15.6303,16.430,43.104
2024/08/08 18:21:40,15.6112,16.373,43.120
2024/08/08 18:21:45,15.6246,16.343,43.128
2024/08/08 18:21:50,15.6438,16.320,43.112
2024/08/08 18:21:55,15.6150,16.290,43.120
2024/08/08 18:22:00,15.6208,16.280,43.120
2024/08/08 18:22:05,15.6246,16.257,43.116
2024/08/08 18:22:10,15.6380,16.250,43.128
2024/08/08 18:22:15,15.6246,16.250,43.116
2024/08/08 18:22:20,15.6303,16.243,43.092
2024/08/08 18:22:25,15.6648,16.233,43.080
2024/08/08 18:22:30,15.6438,16.233,43.060
2024/08/08 18:22:35,15.6572,16.220,43.060
2024/08/08 18:22:40,15.6380,16.203,43.056
2024/08/08 18:22:45,15.6380,16.187,43.040
2024/08/08 18:22:50,15.6208,16.193,43.040
2024/08/08 18:22:55,15.6112,16.180,43.020
2024/08/08 18:23:00,15.6476,16.163,43.028
2024/08/08 18:23:05,15.6514,16.163,43.044
2024/08/08 18:23:10,15.6438,16.157,43.060
2024/08/08 18:23:15,15.6572,16.157,43.040
2024/08/08 18:23:20,15.6648,16.157,43.040
2024/08/08 18:23:25,15.6380,16.157,43.028
2024/08/08 18:23:30,15.6169,16.157,43.036
2024/08/08 18:23:35,15.6208,16.147,43.012
2024/08/08 18:23:40,15.6514,16.157,43.028
2024/08/08 18:23:45,15.6514,16.157,43.000
2024/08/08 18:23:50,15.6303,16.163,43.008
2024/08/08 18:23:55,15.6303,16.163,43.008
2024/08/08 18:24:00,15.6342,16.157,42.988
2024/08/08 18:24:05,15.6246,16.163,43.016
2024/08/08 18:24:10,15.6169,16.163,43.016
2024/08/08 18:24:15,15.6380,16.157,43.016
2024/08/08 18:24:20,15.6342,16.157,43.028
2024/08/08 18:24:25,15.6572,16.163,43.036
2024/08/08 18:24:30,15.6572,16.157,43.036
2024/08/08 18:24:35,15.5843,16.170,43.028
2024/08/08 18:24:40,15.6476,16.170,43.028
2024/08/08 18:24:45,15.6744,16.163,43.036
2024/08/08 18:24:50,15.6572,16.157,43.036
2024/08/08 18:24:55,15.6610,16.170,43.020
2024/08/08 18:25:00,15.6514,16.170,43.000
2024/08/08 18:25:05,15.6878,16.187,43.000
2024/08/08 18:25:10,15.5978,16.170,43.028
2024/08/08 18:25:15,15.5882,16.163,43.036
2024/08/08 18:25:20,15.0132,16.180,43.156
2024/08/08 18:25:25,12.2129,16.203,43.608
2024/08/08 18:25:30,10.4266,16.437,0.000
2024/08/08 18:25:35,10.4304,16.750,0.000
2024/08/08 18:25:40,10.4304,16.993,0.000
2024/08/08 18:25:45,10.4362,17.203,0.000
2024/08/08 18:25:50,10.4362,17.343,0.000
2024/08/08 18:25:55,10.4304,17.453,0.000
2024/08/08 18:26:00,10.4438,17.563,0.000
2024/08/08 18:26:05,10.4362,17.657,0.000
2024/08/08 18:26:10,10.4362,17.720,2.164
2024/08/08 18:26:15,10.4477,17.780,2.044
2024/08/08 18:26:20,10.4400,17.843,1.916
2024/08/08 18:26:25,10.4400,17.873,1.348
2024/08/08 18:26:30,10.4362,17.913,1.336
2024/08/08 18:26:35,10.4438,17.960,1.276
2024/08/08 18:26:40,10.4362,17.977,1.404
2024/08/08 18:26:45,10.4304,18.007,1.448
2024/08/08 18:26:50,10.4362,18.030,1.276
2024/08/08 18:26:55,10.4343,18.077,1.604
2024/08/08 18:27:00,10.4879,18.077,42.632
2024/08/08 18:27:05,10.8042,18.180,42.808
2024/08/08 18:27:10,11.1607,18.383,42.284
2024/08/08 18:27:15,11.1645,18.593,42.288
2024/08/08 18:27:20,13.5009,18.750,41.176
2024/08/08 18:27:25,15.6610,18.710,41.312
2024/08/08 18:27:30,15.8278,18.500,41.184
2024/08/08 18:27:35,15.7952,18.193,41.676
2024/08/08 18:27:40,15.8143,17.897,41.648
2024/08/08 18:27:45,15.8239,17.623,42.152
2024/08/08 18:27:50,15.8143,17.373,42.180
2024/08/08 18:27:55,15.5939,17.170,42.236
2024/08/08 18:28:00,14.6088,16.993,42.988
2024/08/08 18:28:05,11.7759,16.920,43.300
2024/08/08 18:28:10,10.4266,17.063,0.000
2024/08/08 18:28:15,10.4304,17.343,0.000
2024/08/08 18:28:20,10.4362,17.563,0.000
2024/08/08 18:28:25,10.4362,17.750,0.000
2024/08/08 18:28:30,10.4438,17.897,0.000
2024/08/08 18:28:35,10.4400,18.000,0.000
2024/08/08 18:28:40,10.4438,18.070,0.000
2024/08/08 18:28:45,10.4400,18.133,0.000
2024/08/08 18:28:50,10.4438,18.193,0.000
2024/08/08 18:28:55,10.4400,18.243,0.000
2024/08/08 18:29:00,10.4304,18.273,0.000
2024/08/08 18:29:05,10.4400,18.297,0.000
2024/08/08 18:29:10,10.4362,18.327,0.000
2024/08/08 18:29:15,10.4438,18.350,0.000
2024/08/08 18:29:20,10.4438,18.373,0.000
2024/08/08 18:29:25,10.4438,18.407,0.000
2024/08/08 18:29:30,10.4438,18.443,0.000
2024/08/08 18:29:35,10.4496,18.460,0.000
2024/08/08 18:29:40,10.4400,18.493,0.000
2024/08/08 18:29:45,10.4438,18.523,0.000
2024/08/08 18:29:50,10.4400,18.563,0.000
2024/08/08 18:29:55,10.4400,18.600,0.000
2024/08/08 18:30:00,10.4477,18.657,0.000
2024/08/08 18:30:05,10.4477,18.720,0.000
2024/08/08 18:30:10,10.4496,18.780,0.000
2024/08/08 18:30:15,10.4438,18.837,0.000
2024/08/08 18:30:20,10.4477,18.890,0.000
2024/08/08 18:30:25,10.4438,18.943,0.000
2024/08/08 18:30:30,10.4534,18.993,0.000
2024/08/08 18:30:35,10.4477,19.053,0.000
2024/08/08 18:30:40,10.4496,19.117,0.000
2024/08/08 18:30:45,10.4534,19.180,0.000
2024/08/08 18:30:50,10.4534,19.227,0.000
2024/08/08 18:30:55,10.4477,19.273,0.000
2024/08/08 18:31:00,10.4477,19.337,0.000
2024/08/08 18:31:05,10.4496,19.390,0.000
2024/08/08 18:31:10,10.4438,19.430,0.000
2024/08/08 18:31:15,10.4534,19.470,0.000
2024/08/08 18:31:20,10.4438,19.523,0.000
2024/08/08 18:31:25,10.4573,19.553,0.000
2024/08/08 18:31:30,10.4477,19.600,0.000
2024/08/08 18:31:35,10.4438,19.657,0.000
2024/08/08 18:31:40,10.4438,19.693,0.000
2024/08/08 18:31:45,10.4534,19.727,0.000
2024/08/08 18:31:50,10.4534,19.780,0.000
2024/08/08 18:31:55,10.4438,19.843,0.000
2024/08/08 18:32:00,10.4400,19.890,0.000
2024/08/08 18:32:05,10.4438,19.937,0.000
2024/08/08 18:32:10,10.4477,19.983,0.000
2024/08/08 18:32:15,10.4534,20.040,0.000
2024/08/08 18:32:20,10.4534,20.100,0.000
2024/08/08 18:32:25,10.4477,20.157,0.000
2024/08/08 18:32:30,10.4438,20.220,0.000
2024/08/08 18:32:35,10.4477,20.290,0.000
2024/08/08 18:32:40,10.4534,20.343,0.000
2024/08/08 18:32:45,10.4534,20.397,0.000
2024/08/08 18:32:50,10.4477,20.443,0.000
2024/08/08 18:32:55,10.4534,20.517,0.000
2024/08/08 18:33:00,10.4534,20.563,0.000
2024/08/08 18:33:05,10.4438,20.600,0.000
2024/08/08 18:33:10,10.4438,20.623,0.000
2024/08/08 18:33:15,10.4438,20.657,0.000
2024/08/08 18:33:20,10.4438,20.663,0.000
2024/08/08 18:33:25,10.4496,20.663,0.000
2024/08/08 18:33:30,10.4362,20.657,0.000
2024/08/08 18:33:35,10.4400,20.663,0.000
2024/08/08 18:33:40,10.4400,20.657,0.000
2024/08/08 18:33:45,10.4438,20.657,0.000
2024/08/08 18:33:50,10.4438,20.657,0.000
2024/08/08 18:33:55,10.4438,20.640,0.000
2024/08/08 18:34:00,10.4438,20.640,0.000
2024/08/08 18:34:05,10.4438,20.647,0.000
2024/08/08 18:34:10,10.4496,20.633,0.000
2024/08/08 18:34:15,10.4362,20.633,0.000
2024/08/08 18:34:20,10.4400,20.647,0.000
2024/08/08 18:34:25,10.4438,20.623,0.000
2024/08/08 18:34:30,10.4438,20.640,0.000
2024/08/08 18:34:35,10.4438,20.633,0.000
2024/08/08 18:34:40,10.4438,20.633,0.000
2024/08/08 18:34:45,10.4400,20.640,0.000
2024/08/08 18:34:50,10.4400,20.640,0.000
2024/08/08 18:34:55,10.4400,20.657,0.000
2024/08/08 18:35:00,10.4438,20.647,0.000
2024/08/08 18:35:05,10.4400,20.663,0.000
2024/08/08 18:35:10,10.4400,20.687,0.000
2024/08/08 18:35:15,10.4362,20.687,0.000
2024/08/08 18:35:20,10.4304,20.680,0.000
2024/08/08 18:35:25,10.4304,20.693,0.000
2024/08/08 18:35:30,10.4304,20.710,0.000
2024/08/08 18:35:35,10.4266,20.710,0.000
2024/08/08 18:35:40,10.4304,20.727,0.000
2024/08/08 18:35:45,10.4400,20.743,0.000
2024/08/08 18:35:50,10.4343,20.757,0.000
2024/08/08 18:35:55,10.4400,20.773,0.000
2024/08/08 18:36:00,10.4247,20.797,0.000
2024/08/08 18:36:05,10.4304,20.813,0.000
2024/08/08 18:36:10,10.4343,20.837,0.000
2024/08/08 18:36:15,10.4304,20.850,0.000
2024/08/08 18:36:20,10.4208,20.883,0.000
2024/08/08 18:36:25,10.4247,20.937,0.000
2024/08/08 18:36:30,10.4266,20.970,0.000
2024/08/08 18:36:35,10.4266,21.000,0.000
2024/08/08 18:36:40,10.4362,21.030,0.000
2024/08/08 18:36:45,10.4400,21.087,0.000
2024/08/08 18:36:50,10.4400,21.110,37.864
2024/08/08 18:36:55,10.7141,21.100,37.372
2024/08/08 18:37:00,10.7908,20.983,37.156
2024/08/08 18:37:05,10.7908,20.837,37.248
2024/08/08 18:37:10,10.7735,20.680,37.616
2024/08/08 18:37:15,10.7735,20.493,37.612
2024/08/08 18:37:20,10.7601,20.343,37.652
2024/08/08 18:37:25,10.7869,20.210,38.208
2024/08/08 18:37:30,10.7505,20.087,38.312
2024/08/08 18:37:35,10.7869,20.000,38.388
2024/08/08 18:37:40,10.7639,19.937,38.652
2024/08/08 18:37:45,10.7678,19.930,38.604
2024/08/08 18:37:50,10.7678,19.937,38.632
2024/08/08 18:37:55,10.7735,19.937,38.640
2024/08/08 18:38:00,10.7773,19.953,38.596
2024/08/08 18:38:05,10.4247,19.930,0.152
2024/08/08 18:38:10,10.4400,19.930,0.000
2024/08/08 18:38:15,10.4343,19.913,0.000
2024/08/08 18:38:20,10.4400,19.897,0.000
2024/08/08 18:38:25,10.4400,19.897,0.000
2024/08/08 18:38:30,10.4400,19.907,0.000
2024/08/08 18:38:35,10.4400,19.907,0.000
2024/08/08 18:38:40,10.4343,19.873,0.000
2024/08/08 18:38:45,10.4438,19.890,0.000
2024/08/08 18:38:50,10.4343,19.890,0.000
2024/08/08 18:38:55,10.4438,19.897,0.000
2024/08/08 18:39:00,10.4343,19.930,0.000
2024/08/08 18:39:05,10.4400,19.960,0.000
2024/08/08 18:39:10,10.4400,20.007,0.000
2024/08/08 18:39:15,10.4438,20.063,0.000
2024/08/08 18:39:20,10.4477,20.110,0.000
2024/08/08 18:39:25,10.4438,20.170,0.000
2024/08/08 18:39:30,10.4438,20.243,0.000
2024/08/08 18:39:35,10.4438,20.320,0.000
2024/08/08 18:39:40,10.4438,20.383,0.000
2024/08/08 18:39:45,10.4534,20.443,0.000
2024/08/08 18:39:50,10.4534,20.530,0.000
2024/08/08 18:39:55,10.4534,20.593,0.000
2024/08/08 18:40:00,10.4438,20.687,0.000
2024/08/08 18:40:05,10.4534,20.767,0.000
2024/08/08 18:40:10,10.4534,20.843,0.000
2024/08/08 18:40:15,10.4438,20.937,0.000
2024/08/08 18:40:20,10.4438,21.000,0.000
2024/08/08 18:40:25,10.4438,21.093,0.000
2024/08/08 18:40:30,10.4477,21.170,0.000
2024/08/08 18:40:35,10.4496,21.250,0.000
2024/08/08 18:40:40,10.4496,21.320,0.000
2024/08/08 18:40:45,10.4438,21.383,0.000
2024/08/08 18:40:50,10.4477,21.460,0.000
2024/08/08 18:40:55,10.4438,21.530,0.000
2024/08/08 18:41:00,10.4438,21.593,0.000
2024/08/08 18:41:05,10.4496,21.657,0.000
2024/08/08 18:41:10,10.4438,21.710,0.000
2024/08/08 18:41:15,10.4400,21.780,0.000
2024/08/08 18:41:20,10.4477,21.843,0.000
2024/08/08 18:41:25,10.4534,21.913,0.000
2024/08/08 18:41:30,10.4438,21.977,0.000
2024/08/08 18:41:35,10.4496,22.053,0.000
2024/08/08 18:41:40,10.4496,22.117,0.000
2024/08/08 18:41:45,10.4534,22.187,0.000
2024/08/08 18:41:50,10.4534,22.233,0.000
2024/08/08 18:41:55,10.4534,22.290,0.000
2024/08/08 18:42:00,10.4534,22.343,0.000
2024/08/08 18:42:05,10.4496,22.397,0.000
2024/08/08 18:42:10,10.4438,22.437,0.000
2024/08/08 18:42:15,10.4573,22.500,0.000
2024/08/08 18:42:20,10.4496,22.530,0.000
2024/08/08 18:42:25,10.4573,22.577,0.000
2024/08/08 18:42:30,10.4534,22.633,0.000
2024/08/08 18:42:35,10.4496,22.687,0.000
2024/08/08 18:42:40,10.4496,22.733,0.000
2024/08/08 18:42:45,10.4438,22.790,0.000
2024/08/08 18:42:50,10.4438,22.837,0.000
2024/08/08 18:42:55,10.4534,22.890,0.000
2024/08/08 18:43:00,10.4534,22.960,0.000
2024/08/08 18:43:05,10.4496,23.000,0.000
2024/08/08 18:43:10,10.4534,23.070,0.000
2024/08/08 18:43:15,10.4534,23.123,0.000
2024/08/08 18:43:20,10.4534,23.170,0.000
2024/08/08 18:43:25,10.4534,23.243,0.000
2024/08/08 18:43:30,10.4477,23.280,0.000
2024/08/08 18:43:35,10.4573,23.343,0.000
2024/08/08 18:43:40,10.4496,23.407,0.000
2024/08/08 18:43:45,10.4438,23.493,0.000
2024/08/08 18:43:50,10.4534,23.530,0.000
2024/08/08 18:43:55,10.4477,23.587,0.000
2024/08/08 18:44:00,10.4477,23.657,0.000
2024/08/08 18:44:05,10.4477,23.703,0.000
2024/08/08 18:44:10,10.4534,23.750,0.000
2024/08/08 18:44:15,10.4534,23.813,0.000
2024/08/08 18:44:20,10.4496,23.867,0.000
2024/08/08 18:44:25,10.4496,23.907,0.000
2024/08/08 18:44:30,10.4477,23.970,0.000
2024/08/08 18:44:35,10.4477,24.030,0.000
2024/08/08 18:44:40,10.4534,24.070,0.000
2024/08/08 18:44:45,10.4534,24.133,0.000
2024/08/08 18:44:50,10.4438,24.193,0.000
2024/08/08 18:44:55,10.4438,24.250,0.000
2024/08/08 18:45:00,10.4534,24.313,0.000
2024/08/08 18:45:05,10.4573,24.373,0.000
2024/08/08 18:45:10,10.4534,24.430,0.000
2024/08/08 18:45:15,10.4573,24.493,0.000
2024/08/08 18:45:20,10.4534,24.553,0.000
2024/08/08 18:45:25,10.4534,24.587,0.000
2024/08/08 18:45:30,10.4573,24.657,0.000
2024/08/08 18:45:35,10.4573,24.710,0.000
2024/08/08 18:45:40,10.4573,24.757,0.000
2024/08/08 18:45:45,10.4534,24.813,0.000
2024/08/08 18:45:50,10.4438,24.843,0.000
2024/08/08 18:45:55,10.4477,24.883,0.000
2024/08/08 18:46:00,10.4534,24.937,0.000
2024/08/08 18:46:05,10.4573,25.000,0.000
2024/08/08 18:46:10,10.4534,25.030,0.000
2024/08/08 18:46:15,10.4534,25.077,0.000
2024/08/08 18:46:20,10.4611,25.123,0.000
2024/08/08 18:46:25,10.4477,25.180,0.000
2024/08/08 18:46:30,10.4477,25.220,0.000
2024/08/08 18:46:35,10.4534,25.267,0.000
2024/08/08 18:46:40,10.4534,25.313,0.000
2024/08/08 18:46:45,10.4534,25.373,0.000
2024/08/08 18:46:50,10.4611,25.413,0.000
2024/08/08 18:46:55,10.4534,25.477,0.000
2024/08/08 18:47:00,10.4534,25.523,0.000
2024/08/08 18:47:05,10.4438,25.593,0.000
2024/08/08 18:47:10,10.4534,25.657,0.000
2024/08/08 18:47:15,10.4477,25.703,0.000
2024/08/08 18:47:20,10.4477,25.773,0.000
2024/08/08 18:47:25,10.4534,25.843,0.000
2024/08/08 18:47:30,10.4534,25.890,0.000
2024/08/08 18:47:35,10.4534,25.960,0.000
2024/08/08 18:47:40,10.4573,26.017,0.000
2024/08/08 18:47:45,10.4477,26.070,0.000
2024/08/08 18:47:50,10.4573,26.140,0.000
2024/08/08 18:47:55,10.4573,26.203,0.000
2024/08/08 18:48:00,10.4534,26.250,0.000
2024/08/08 18:48:05,10.4573,26.313,0.000
2024/08/08 18:48:10,10.4611,26.397,0.000
2024/08/08 18:48:15,10.4611,26.453,0.000
2024/08/08 18:48:20,10.4611,26.500,0.000
2024/08/08 18:48:25,10.4573,26.553,0.000
2024/08/08 18:48:30,10.4573,26.600,0.000
2024/08/08 18:48:35,10.4573,26.647,0.000
2024/08/08 18:48:40,10.4573,26.687,0.000
